year,quarter,state,state_code,state_full,HPI_state
1991,1,NC,37,North Carolina,163.82001
1991,2,NC,37,North Carolina,165.05
1991,3,NC,37,North Carolina,165.35001
1991,4,NC,37,North Carolina,167.73
1992,1,NC,37,North Carolina,168.84
1992,2,NC,37,North Carolina,169.22
1992,3,NC,37,North Carolina,171.23
1992,4,NC,37,North Carolina,171.94
1993,1,NC,37,North Carolina,172.38
1993,2,NC,37,North Carolina,173.92999
1993,3,NC,37,North Carolina,175.71001
1993,4,NC,37,North Carolina,177.16
1994,1,NC,37,North Carolina,178.7
1994,2,NC,37,North Carolina,181.41
1994,3,NC,37,North Carolina,183.81
1994,4,NC,37,North Carolina,185.98
1995,1,NC,37,North Carolina,187.5
1995,2,NC,37,North Carolina,190.11
1995,3,NC,37,North Carolina,193.28999
1995,4,NC,37,North Carolina,195.22
1996,1,NC,37,North Carolina,197.60001
1996,2,NC,37,North Carolina,199.39999
1996,3,NC,37,North Carolina,201.78
1996,4,NC,37,North Carolina,203.39999
1997,1,NC,37,North Carolina,205.98
1997,2,NC,37,North Carolina,208.45
1997,3,NC,37,North Carolina,211.53
1997,4,NC,37,North Carolina,214.62
1998,1,NC,37,North Carolina,217.27
1998,2,NC,37,North Carolina,218.85001
1998,3,NC,37,North Carolina,222.03999
1998,4,NC,37,North Carolina,224.3
1999,1,NC,37,North Carolina,226.23
1999,2,NC,37,North Carolina,228.61
1999,3,NC,37,North Carolina,230
1999,4,NC,37,North Carolina,231.03
2000,1,NC,37,North Carolina,233.17999
2000,2,NC,37,North Carolina,236.05
2000,3,NC,37,North Carolina,239.11
2000,4,NC,37,North Carolina,241.66
2001,1,NC,37,North Carolina,246.97
2001,2,NC,37,North Carolina,249.14999
2001,3,NC,37,North Carolina,251.07001
2001,4,NC,37,North Carolina,253.42999
2002,1,NC,37,North Carolina,254.97
2002,2,NC,37,North Carolina,256.07001
2002,3,NC,37,North Carolina,259.59
2002,4,NC,37,North Carolina,261.32999
2003,1,NC,37,North Carolina,263.48999
2003,2,NC,37,North Carolina,265.23999
2003,3,NC,37,North Carolina,266.53
2003,4,NC,37,North Carolina,269
2004,1,NC,37,North Carolina,272
2004,2,NC,37,North Carolina,274.45001
2004,3,NC,37,North Carolina,277.34
2004,4,NC,37,North Carolina,282.04999
2005,1,NC,37,North Carolina,286.57001
2005,2,NC,37,North Carolina,290.42999
2005,3,NC,37,North Carolina,296.94
2005,4,NC,37,North Carolina,303.23001
2006,1,NC,37,North Carolina,308.20001
2006,2,NC,37,North Carolina,312.56
2006,3,NC,37,North Carolina,317.88
2006,4,NC,37,North Carolina,323.76001
2007,1,NC,37,North Carolina,328.73001
2007,2,NC,37,North Carolina,331.87
2007,3,NC,37,North Carolina,333.19
2007,4,NC,37,North Carolina,335.85001
2008,1,NC,37,North Carolina,338.54001
2008,2,NC,37,North Carolina,337.94
2008,3,NC,37,North Carolina,333.76999
2008,4,NC,37,North Carolina,333.60999
2009,1,NC,37,North Carolina,337.44
2009,2,NC,37,North Carolina,331.67001
2009,3,NC,37,North Carolina,323.88
2009,4,NC,37,North Carolina,320.03
2010,1,NC,37,North Carolina,314.67999
2010,2,NC,37,North Carolina,312.14999
2010,3,NC,37,North Carolina,314.10999
2010,4,NC,37,North Carolina,312.45001
2011,1,NC,37,North Carolina,305.51001
2011,2,NC,37,North Carolina,299.20999
2011,3,NC,37,North Carolina,300.95999
2011,4,NC,37,North Carolina,301.92999
2012,1,NC,37,North Carolina,297.92001
2012,2,NC,37,North Carolina,294.41
2012,3,NC,37,North Carolina,297.47
2012,4,NC,37,North Carolina,298.76001
2013,1,NC,37,North Carolina,298.20999
2013,2,NC,37,North Carolina,299.82999
2013,3,NC,37,North Carolina,300.70001
2013,4,NC,37,North Carolina,299.89999
2014,1,NC,37,North Carolina,302.04999
2014,2,NC,37,North Carolina,306.13
2014,3,NC,37,North Carolina,309.09
2014,4,NC,37,North Carolina,310.38
2015,1,NC,37,North Carolina,315.04999
2015,2,NC,37,North Carolina,319.06
2015,3,NC,37,North Carolina,322.44
2015,4,NC,37,North Carolina,325.57999
2016,1,NC,37,North Carolina,329.73999
2016,2,NC,37,North Carolina,335.01001
2016,3,NC,37,North Carolina,342.10001
2016,4,NC,37,North Carolina,343.59
2017,1,NC,37,North Carolina,345.88
2017,2,NC,37,North Carolina,357.97
2017,3,NC,37,North Carolina,362.60001
2017,4,NC,37,North Carolina,364.73001
2018,1,NC,37,North Carolina,370.91
2018,2,NC,37,North Carolina,383.5
2018,3,NC,37,North Carolina,389.5
2018,4,NC,37,North Carolina,392.09
1975,1,ND,38,North Dakota,68.540001
1975,2,ND,38,North Dakota,61.259998
1975,3,ND,38,North Dakota,65.339996
1975,4,ND,38,North Dakota,62.709999
1976,1,ND,38,North Dakota,73.459999
1976,2,ND,38,North Dakota,72.480003
1976,3,ND,38,North Dakota,71.809998
1976,4,ND,38,North Dakota,72.510002
1977,1,ND,38,North Dakota,81.519997
1977,2,ND,38,North Dakota,86.220001
1977,3,ND,38,North Dakota,79.629997
1977,4,ND,38,North Dakota,77.480003
1978,1,ND,38,North Dakota,87.690002
1978,2,ND,38,North Dakota,82.349998
1978,3,ND,38,North Dakota,89.709999
1978,4,ND,38,North Dakota,86.870003
1979,1,ND,38,North Dakota,98.339996
1979,2,ND,38,North Dakota,98.959999
1979,3,ND,38,North Dakota,97.389999
1979,4,ND,38,North Dakota,100.57
1980,1,ND,38,North Dakota,100
1980,2,ND,38,North Dakota,107.87
1980,3,ND,38,North Dakota,99.870003
1980,4,ND,38,North Dakota,93.849998
1981,1,ND,38,North Dakota,102.84
1981,2,ND,38,North Dakota,96.870003
1981,3,ND,38,North Dakota,116.41
1981,4,ND,38,North Dakota,109.11
1982,1,ND,38,North Dakota,99.010002
1982,2,ND,38,North Dakota,84.099998
1982,3,ND,38,North Dakota,72.260002
1982,4,ND,38,North Dakota,88.190002
1983,1,ND,38,North Dakota,99.220001
1983,2,ND,38,North Dakota,106.56
1983,3,ND,38,North Dakota,87.32
1983,4,ND,38,North Dakota,109.35
1984,1,ND,38,North Dakota,118.26
1984,2,ND,38,North Dakota,113.77
1984,3,ND,38,North Dakota,114.68
1984,4,ND,38,North Dakota,108.9
1985,1,ND,38,North Dakota,109.68
1985,2,ND,38,North Dakota,110.01
1985,3,ND,38,North Dakota,113.02
1985,4,ND,38,North Dakota,108.87
1986,1,ND,38,North Dakota,113.22
1986,2,ND,38,North Dakota,112.41
1986,3,ND,38,North Dakota,111.69
1986,4,ND,38,North Dakota,109.31
1987,1,ND,38,North Dakota,113.36
1987,2,ND,38,North Dakota,110.38
1987,3,ND,38,North Dakota,110.7
1987,4,ND,38,North Dakota,110.33
1988,1,ND,38,North Dakota,107.75
1988,2,ND,38,North Dakota,108.85
1988,3,ND,38,North Dakota,109.53
1988,4,ND,38,North Dakota,104.88
1989,1,ND,38,North Dakota,108.83
1989,2,ND,38,North Dakota,108.16
1989,3,ND,38,North Dakota,110.7
1989,4,ND,38,North Dakota,111.46
1990,1,ND,38,North Dakota,111.19
1990,2,ND,38,North Dakota,110.79
1990,3,ND,38,North Dakota,112.25
1990,4,ND,38,North Dakota,111.04
1991,1,ND,38,North Dakota,113.12
1991,2,ND,38,North Dakota,114.28
1991,3,ND,38,North Dakota,114.43
1991,4,ND,38,North Dakota,115.5
1992,1,ND,38,North Dakota,117.93
1992,2,ND,38,North Dakota,118.03
1992,3,ND,38,North Dakota,119.44
1992,4,ND,38,North Dakota,120.57
1993,1,ND,38,North Dakota,121.37
1993,2,ND,38,North Dakota,124.09
1993,3,ND,38,North Dakota,126.4
1993,4,ND,38,North Dakota,127.04
1994,1,ND,38,North Dakota,128.75
1994,2,ND,38,North Dakota,132.42
1994,3,ND,38,North Dakota,134.14
1994,4,ND,38,North Dakota,134.42999
1995,1,ND,38,North Dakota,136.88
1995,2,ND,38,North Dakota,138.28
1995,3,ND,38,North Dakota,139.85001
1995,4,ND,38,North Dakota,140.62
1996,1,ND,38,North Dakota,144.22
1996,2,ND,38,North Dakota,142.77
1996,3,ND,38,North Dakota,145.28
1996,4,ND,38,North Dakota,145.12
1997,1,ND,38,North Dakota,145.44
1997,2,ND,38,North Dakota,146.25
1997,3,ND,38,North Dakota,148.48
1997,4,ND,38,North Dakota,150.63
1998,1,ND,38,North Dakota,153.24001
1998,2,ND,38,North Dakota,154.45
1998,3,ND,38,North Dakota,156.53999
1998,4,ND,38,North Dakota,157.21001
1999,1,ND,38,North Dakota,157.57001
1999,2,ND,38,North Dakota,157.97
1999,3,ND,38,North Dakota,158.53999
1999,4,ND,38,North Dakota,156.94
2000,1,ND,38,North Dakota,158.81
2000,2,ND,38,North Dakota,159.95
2000,3,ND,38,North Dakota,161.50999
2000,4,ND,38,North Dakota,163.07001
2001,1,ND,38,North Dakota,167.06
2001,2,ND,38,North Dakota,168.25
2001,3,ND,38,North Dakota,169.62
2001,4,ND,38,North Dakota,170.95
2002,1,ND,38,North Dakota,172.84
2002,2,ND,38,North Dakota,174.44
2002,3,ND,38,North Dakota,178.31
2002,4,ND,38,North Dakota,180.25
2003,1,ND,38,North Dakota,181.55
2003,2,ND,38,North Dakota,184.16
2003,3,ND,38,North Dakota,186.67999
2003,4,ND,38,North Dakota,190.44
2004,1,ND,38,North Dakota,192.42999
2004,2,ND,38,North Dakota,195.75999
2004,3,ND,38,North Dakota,201.22
2004,4,ND,38,North Dakota,205.74001
2005,1,ND,38,North Dakota,206.67999
2005,2,ND,38,North Dakota,213.42
2005,3,ND,38,North Dakota,218.24001
2005,4,ND,38,North Dakota,220.85001
2006,1,ND,38,North Dakota,222.02
2006,2,ND,38,North Dakota,228.37
2006,3,ND,38,North Dakota,231.28
2006,4,ND,38,North Dakota,231.47
2007,1,ND,38,North Dakota,236.52
2007,2,ND,38,North Dakota,239.28
2007,3,ND,38,North Dakota,241.05
2007,4,ND,38,North Dakota,241.64999
2008,1,ND,38,North Dakota,246.09
2008,2,ND,38,North Dakota,246.75
2008,3,ND,38,North Dakota,246.81
2008,4,ND,38,North Dakota,248.95
2009,1,ND,38,North Dakota,250.55
2009,2,ND,38,North Dakota,250.28
2009,3,ND,38,North Dakota,249.88
2009,4,ND,38,North Dakota,252.08
2010,1,ND,38,North Dakota,252.16
2010,2,ND,38,North Dakota,251.75999
2010,3,ND,38,North Dakota,254.02
2010,4,ND,38,North Dakota,256.79001
2011,1,ND,38,North Dakota,258.35001
2011,2,ND,38,North Dakota,262.20999
2011,3,ND,38,North Dakota,264.38
2011,4,ND,38,North Dakota,266.82001
2012,1,ND,38,North Dakota,269.01001
2012,2,ND,38,North Dakota,276.81
2012,3,ND,38,North Dakota,281.03
2012,4,ND,38,North Dakota,288.60999
2013,1,ND,38,North Dakota,293.89999
2013,2,ND,38,North Dakota,300.42999
2013,3,ND,38,North Dakota,310.84
2013,4,ND,38,North Dakota,316.06
2014,1,ND,38,North Dakota,319.13
2014,2,ND,38,North Dakota,323.47
2014,3,ND,38,North Dakota,331
2014,4,ND,38,North Dakota,336.17001
2015,1,ND,38,North Dakota,339.48001
2015,2,ND,38,North Dakota,343.17999
2015,3,ND,38,North Dakota,349.95001
2015,4,ND,38,North Dakota,352.57001
2016,1,ND,38,North Dakota,350.73999
2016,2,ND,38,North Dakota,354.70999
2016,3,ND,38,North Dakota,359.10999
2016,4,ND,38,North Dakota,358.79999
2017,1,ND,38,North Dakota,360.85001
2017,2,ND,38,North Dakota,361.97
2017,3,ND,38,North Dakota,365.26001
2017,4,ND,38,North Dakota,365.22
2018,1,ND,38,North Dakota,364.45001
2018,2,ND,38,North Dakota,371.48999
2018,3,ND,38,North Dakota,370
2018,4,ND,38,North Dakota,371.45001
1975,1,NE,31,Nebraska,63.630001
1975,2,NE,31,Nebraska,63.240002
1975,3,NE,31,Nebraska,61.509998
1975,4,NE,31,Nebraska,68.019997
1976,1,NE,31,Nebraska,67.209999
1976,2,NE,31,Nebraska,67.690002
1976,3,NE,31,Nebraska,67.370003
1976,4,NE,31,Nebraska,70.309998
1977,1,NE,31,Nebraska,72.309998
1977,2,NE,31,Nebraska,76.010002
1977,3,NE,31,Nebraska,78.540001
1977,4,NE,31,Nebraska,79.879997
1978,1,NE,31,Nebraska,78.779999
1978,2,NE,31,Nebraska,85.889999
1978,3,NE,31,Nebraska,86.709999
1978,4,NE,31,Nebraska,86.809998
1979,1,NE,31,Nebraska,92.720001
1979,2,NE,31,Nebraska,93.760002
1979,3,NE,31,Nebraska,97.919998
1979,4,NE,31,Nebraska,97.849998
1980,1,NE,31,Nebraska,100
1980,2,NE,31,Nebraska,103.28
1980,3,NE,31,Nebraska,101.75
1980,4,NE,31,Nebraska,105.92
1981,1,NE,31,Nebraska,103.24
1981,2,NE,31,Nebraska,103.04
1981,3,NE,31,Nebraska,100.86
1981,4,NE,31,Nebraska,100.41
1982,1,NE,31,Nebraska,106.43
1982,2,NE,31,Nebraska,107.17
1982,3,NE,31,Nebraska,109.17
1982,4,NE,31,Nebraska,108.9
1983,1,NE,31,Nebraska,109.19
1983,2,NE,31,Nebraska,109.3
1983,3,NE,31,Nebraska,111.37
1983,4,NE,31,Nebraska,112.04
1984,1,NE,31,Nebraska,110.32
1984,2,NE,31,Nebraska,112.94
1984,3,NE,31,Nebraska,112.25
1984,4,NE,31,Nebraska,111.84
1985,1,NE,31,Nebraska,111.38
1985,2,NE,31,Nebraska,113.04
1985,3,NE,31,Nebraska,113.05
1985,4,NE,31,Nebraska,114.18
1986,1,NE,31,Nebraska,115.45
1986,2,NE,31,Nebraska,115.63
1986,3,NE,31,Nebraska,115.77
1986,4,NE,31,Nebraska,117.01
1987,1,NE,31,Nebraska,117.53
1987,2,NE,31,Nebraska,116.92
1987,3,NE,31,Nebraska,115.42
1987,4,NE,31,Nebraska,116.16
1988,1,NE,31,Nebraska,117.17
1988,2,NE,31,Nebraska,117.86
1988,3,NE,31,Nebraska,118.46
1988,4,NE,31,Nebraska,118.36
1989,1,NE,31,Nebraska,119.41
1989,2,NE,31,Nebraska,120.52
1989,3,NE,31,Nebraska,121.81
1989,4,NE,31,Nebraska,122.77
1990,1,NE,31,Nebraska,123.56
1990,2,NE,31,Nebraska,125.64
1990,3,NE,31,Nebraska,126.99
1990,4,NE,31,Nebraska,127.02
1991,1,NE,31,Nebraska,128.17
1991,2,NE,31,Nebraska,129.50999
1991,3,NE,31,Nebraska,130.75
1991,4,NE,31,Nebraska,131.48
1992,1,NE,31,Nebraska,133.25
1992,2,NE,31,Nebraska,135.14
1992,3,NE,31,Nebraska,137.22
1992,4,NE,31,Nebraska,138.13
1993,1,NE,31,Nebraska,139.37
1993,2,NE,31,Nebraska,141.02
1993,3,NE,31,Nebraska,143.25999
1993,4,NE,31,Nebraska,145.46001
1994,1,NE,31,Nebraska,147.39999
1994,2,NE,31,Nebraska,152.21001
1994,3,NE,31,Nebraska,155.91
1994,4,NE,31,Nebraska,155.82001
1995,1,NE,31,Nebraska,157.64
1995,2,NE,31,Nebraska,160.66
1995,3,NE,31,Nebraska,163.03
1995,4,NE,31,Nebraska,164.07001
1996,1,NE,31,Nebraska,166.00999
1996,2,NE,31,Nebraska,169.5
1996,3,NE,31,Nebraska,172.03
1996,4,NE,31,Nebraska,172.99001
1997,1,NE,31,Nebraska,174.46001
1997,2,NE,31,Nebraska,177.97
1997,3,NE,31,Nebraska,180.03999
1997,4,NE,31,Nebraska,182.47
1998,1,NE,31,Nebraska,184.17
1998,2,NE,31,Nebraska,185.28999
1998,3,NE,31,Nebraska,188.06
1998,4,NE,31,Nebraska,190.32001
1999,1,NE,31,Nebraska,191.69
1999,2,NE,31,Nebraska,195.27
1999,3,NE,31,Nebraska,196.03
1999,4,NE,31,Nebraska,197.37
2000,1,NE,31,Nebraska,198.60001
2000,2,NE,31,Nebraska,201.34
2000,3,NE,31,Nebraska,203.19
2000,4,NE,31,Nebraska,204.69
2001,1,NE,31,Nebraska,207.34
2001,2,NE,31,Nebraska,209.58
2001,3,NE,31,Nebraska,211.41
2001,4,NE,31,Nebraska,213.08
2002,1,NE,31,Nebraska,214.78999
2002,2,NE,31,Nebraska,216.13
2002,3,NE,31,Nebraska,218.17999
2002,4,NE,31,Nebraska,219.63
2003,1,NE,31,Nebraska,220.78999
2003,2,NE,31,Nebraska,222.03
2003,3,NE,31,Nebraska,224.39999
2003,4,NE,31,Nebraska,228.06
2004,1,NE,31,Nebraska,229.25
2004,2,NE,31,Nebraska,232.53999
2004,3,NE,31,Nebraska,237.11
2004,4,NE,31,Nebraska,239.00999
2005,1,NE,31,Nebraska,240.69
2005,2,NE,31,Nebraska,244.17
2005,3,NE,31,Nebraska,247.60001
2005,4,NE,31,Nebraska,246.74001
2006,1,NE,31,Nebraska,247.00999
2006,2,NE,31,Nebraska,249.45
2006,3,NE,31,Nebraska,250.5
2006,4,NE,31,Nebraska,250.75999
2007,1,NE,31,Nebraska,251.71001
2007,2,NE,31,Nebraska,253.57001
2007,3,NE,31,Nebraska,252.38
2007,4,NE,31,Nebraska,252.02
2008,1,NE,31,Nebraska,254.00999
2008,2,NE,31,Nebraska,251.99001
2008,3,NE,31,Nebraska,249.63
2008,4,NE,31,Nebraska,251.02
2009,1,NE,31,Nebraska,252.96001
2009,2,NE,31,Nebraska,251.78999
2009,3,NE,31,Nebraska,249.17999
2009,4,NE,31,Nebraska,249.07001
2010,1,NE,31,Nebraska,246.69
2010,2,NE,31,Nebraska,248.53999
2010,3,NE,31,Nebraska,250.73
2010,4,NE,31,Nebraska,249.41
2011,1,NE,31,Nebraska,247.23
2011,2,NE,31,Nebraska,246.27
2011,3,NE,31,Nebraska,248.84
2011,4,NE,31,Nebraska,250.38
2012,1,NE,31,Nebraska,250.09
2012,2,NE,31,Nebraska,250.5
2012,3,NE,31,Nebraska,251.50999
2012,4,NE,31,Nebraska,252.78999
2013,1,NE,31,Nebraska,254.31
2013,2,NE,31,Nebraska,256.95001
2013,3,NE,31,Nebraska,258.88
2013,4,NE,31,Nebraska,260.72
2014,1,NE,31,Nebraska,260.73999
2014,2,NE,31,Nebraska,266.17999
2014,3,NE,31,Nebraska,268.94
2014,4,NE,31,Nebraska,270.16
2015,1,NE,31,Nebraska,271.88
2015,2,NE,31,Nebraska,277.39999
2015,3,NE,31,Nebraska,282.35001
2015,4,NE,31,Nebraska,283.04001
2016,1,NE,31,Nebraska,283.32999
2016,2,NE,31,Nebraska,289.39001
2016,3,NE,31,Nebraska,294.47
2016,4,NE,31,Nebraska,295.82999
2017,1,NE,31,Nebraska,299.66
2017,2,NE,31,Nebraska,309
2017,3,NE,31,Nebraska,313.59
2017,4,NE,31,Nebraska,316
2018,1,NE,31,Nebraska,319.98001
2018,2,NE,31,Nebraska,326.85001
2018,3,NE,31,Nebraska,334.42001
2018,4,NE,31,Nebraska,333.42999
1975,1,NH,33,New Hampshire,65.949997
1975,2,NH,33,New Hampshire,73.07
1975,3,NH,33,New Hampshire,61.849998
1975,4,NH,33,New Hampshire,76.209999
1976,1,NH,33,New Hampshire,64.970001
1976,2,NH,33,New Hampshire,58.150002
1976,3,NH,33,New Hampshire,67.980003
1976,4,NH,33,New Hampshire,66.379997
1977,1,NH,33,New Hampshire,59.41
1977,2,NH,33,New Hampshire,70.230003
1977,3,NH,33,New Hampshire,74.190002
1977,4,NH,33,New Hampshire,72.739998
1978,1,NH,33,New Hampshire,78.190002
1978,2,NH,33,New Hampshire,77.190002
1978,3,NH,33,New Hampshire,82.790001
1978,4,NH,33,New Hampshire,86.290001
1979,1,NH,33,New Hampshire,89.169998
1979,2,NH,33,New Hampshire,91.169998
1979,3,NH,33,New Hampshire,95.480003
1979,4,NH,33,New Hampshire,92.879997
1980,1,NH,33,New Hampshire,100
1980,2,NH,33,New Hampshire,96.879997
1980,3,NH,33,New Hampshire,101.97
1980,4,NH,33,New Hampshire,98.639999
1981,1,NH,33,New Hampshire,98.019997
1981,2,NH,33,New Hampshire,100.04
1981,3,NH,33,New Hampshire,99.089996
1981,4,NH,33,New Hampshire,107.56
1982,1,NH,33,New Hampshire,105.75
1982,2,NH,33,New Hampshire,99.620003
1982,3,NH,33,New Hampshire,108.51
1982,4,NH,33,New Hampshire,105.74
1983,1,NH,33,New Hampshire,108.07
1983,2,NH,33,New Hampshire,111.7
1983,3,NH,33,New Hampshire,115.28
1983,4,NH,33,New Hampshire,116.93
1984,1,NH,33,New Hampshire,121.63
1984,2,NH,33,New Hampshire,126.93
1984,3,NH,33,New Hampshire,132.42
1984,4,NH,33,New Hampshire,136.59
1985,1,NH,33,New Hampshire,140.94
1985,2,NH,33,New Hampshire,151.11
1985,3,NH,33,New Hampshire,158.82001
1985,4,NH,33,New Hampshire,168.8
1986,1,NH,33,New Hampshire,176.99001
1986,2,NH,33,New Hampshire,185.2
1986,3,NH,33,New Hampshire,193.97
1986,4,NH,33,New Hampshire,204.91
1987,1,NH,33,New Hampshire,210.16
1987,2,NH,33,New Hampshire,219.03
1987,3,NH,33,New Hampshire,221.31
1987,4,NH,33,New Hampshire,225.32001
1988,1,NH,33,New Hampshire,224.75999
1988,2,NH,33,New Hampshire,227.73
1988,3,NH,33,New Hampshire,227.64
1988,4,NH,33,New Hampshire,227.2
1989,1,NH,33,New Hampshire,227.75
1989,2,NH,33,New Hampshire,224.38
1989,3,NH,33,New Hampshire,228.22
1989,4,NH,33,New Hampshire,228.56
1990,1,NH,33,New Hampshire,223.84
1990,2,NH,33,New Hampshire,214.45
1990,3,NH,33,New Hampshire,209.85001
1990,4,NH,33,New Hampshire,202.55
1991,1,NH,33,New Hampshire,199.98
1991,2,NH,33,New Hampshire,196.8
1991,3,NH,33,New Hampshire,192.64
1991,4,NH,33,New Hampshire,193.12
1992,1,NH,33,New Hampshire,193.12
1992,2,NH,33,New Hampshire,188.78999
1992,3,NH,33,New Hampshire,188
1992,4,NH,33,New Hampshire,188.02
1993,1,NH,33,New Hampshire,186.42
1993,2,NH,33,New Hampshire,188.50999
1993,3,NH,33,New Hampshire,188.87
1993,4,NH,33,New Hampshire,189.33
1994,1,NH,33,New Hampshire,189.85001
1994,2,NH,33,New Hampshire,186.58
1994,3,NH,33,New Hampshire,183.85001
1994,4,NH,33,New Hampshire,183.3
1995,1,NH,33,New Hampshire,183.89999
1995,2,NH,33,New Hampshire,186.35001
1995,3,NH,33,New Hampshire,190.23
1995,4,NH,33,New Hampshire,192.75
1996,1,NH,33,New Hampshire,193.59
1996,2,NH,33,New Hampshire,193.11
1996,3,NH,33,New Hampshire,195.38
1996,4,NH,33,New Hampshire,196.49001
1997,1,NH,33,New Hampshire,198.00999
1997,2,NH,33,New Hampshire,200.75
1997,3,NH,33,New Hampshire,203.17
1997,4,NH,33,New Hampshire,206.28
1998,1,NH,33,New Hampshire,209.17
1998,2,NH,33,New Hampshire,213.2
1998,3,NH,33,New Hampshire,217.16
1998,4,NH,33,New Hampshire,220.83
1999,1,NH,33,New Hampshire,224.10001
1999,2,NH,33,New Hampshire,230.56
1999,3,NH,33,New Hampshire,237.77
1999,4,NH,33,New Hampshire,242.23
2000,1,NH,33,New Hampshire,251.84
2000,2,NH,33,New Hampshire,260.39001
2000,3,NH,33,New Hampshire,270
2000,4,NH,33,New Hampshire,277.47
2001,1,NH,33,New Hampshire,283.70999
2001,2,NH,33,New Hampshire,293.45999
2001,3,NH,33,New Hampshire,303.69
2001,4,NH,33,New Hampshire,309.12
2002,1,NH,33,New Hampshire,317.57001
2002,2,NH,33,New Hampshire,328.75
2002,3,NH,33,New Hampshire,338.92999
2002,4,NH,33,New Hampshire,346.57999
2003,1,NH,33,New Hampshire,351.95001
2003,2,NH,33,New Hampshire,357.39001
2003,3,NH,33,New Hampshire,366.70999
2003,4,NH,33,New Hampshire,381.09
2004,1,NH,33,New Hampshire,386.67001
2004,2,NH,33,New Hampshire,397.07999
2004,3,NH,33,New Hampshire,414.60001
2004,4,NH,33,New Hampshire,422.70999
2005,1,NH,33,New Hampshire,433.75
2005,2,NH,33,New Hampshire,444.04999
2005,3,NH,33,New Hampshire,454.63
2005,4,NH,33,New Hampshire,459.81
2006,1,NH,33,New Hampshire,463.31
2006,2,NH,33,New Hampshire,460.60999
2006,3,NH,33,New Hampshire,458.79999
2006,4,NH,33,New Hampshire,461.75
2007,1,NH,33,New Hampshire,460.10999
2007,2,NH,33,New Hampshire,457.23999
2007,3,NH,33,New Hampshire,449.73999
2007,4,NH,33,New Hampshire,449.26999
2008,1,NH,33,New Hampshire,449.60999
2008,2,NH,33,New Hampshire,437.89001
2008,3,NH,33,New Hampshire,422.59
2008,4,NH,33,New Hampshire,421.25
2009,1,NH,33,New Hampshire,422.48001
2009,2,NH,33,New Hampshire,410.42999
2009,3,NH,33,New Hampshire,397
2009,4,NH,33,New Hampshire,394.85999
2010,1,NH,33,New Hampshire,391.01999
2010,2,NH,33,New Hampshire,388.38
2010,3,NH,33,New Hampshire,392.60999
2010,4,NH,33,New Hampshire,390.54001
2011,1,NH,33,New Hampshire,381.51001
2011,2,NH,33,New Hampshire,374.85999
2011,3,NH,33,New Hampshire,377.22
2011,4,NH,33,New Hampshire,378.75
2012,1,NH,33,New Hampshire,373.37
2012,2,NH,33,New Hampshire,370.51001
2012,3,NH,33,New Hampshire,372.32999
2012,4,NH,33,New Hampshire,373.75
2013,1,NH,33,New Hampshire,372.70001
2013,2,NH,33,New Hampshire,373.53
2013,3,NH,33,New Hampshire,377.95001
2013,4,NH,33,New Hampshire,378.12
2014,1,NH,33,New Hampshire,381.84
2014,2,NH,33,New Hampshire,384.44
2014,3,NH,33,New Hampshire,390.76999
2014,4,NH,33,New Hampshire,392.29001
2015,1,NH,33,New Hampshire,395.39999
2015,2,NH,33,New Hampshire,401.51001
2015,3,NH,33,New Hampshire,406.91
2015,4,NH,33,New Hampshire,407.60999
2016,1,NH,33,New Hampshire,411.20999
2016,2,NH,33,New Hampshire,416.48999
2016,3,NH,33,New Hampshire,424.32001
2016,4,NH,33,New Hampshire,427.09
2017,1,NH,33,New Hampshire,430.13
2017,2,NH,33,New Hampshire,439.98999
2017,3,NH,33,New Hampshire,448.60999
2017,4,NH,33,New Hampshire,453.10999
2018,1,NH,33,New Hampshire,460.26001
2018,2,NH,33,New Hampshire,469.57001
2018,3,NH,33,New Hampshire,478.17001
2018,4,NH,33,New Hampshire,479.88
1975,1,NJ,34,New Jersey,63.98
1975,2,NJ,34,New Jersey,59.900002
1975,3,NJ,34,New Jersey,60.310001
1975,4,NJ,34,New Jersey,62.689999
1976,1,NJ,34,New Jersey,62.349998
1976,2,NJ,34,New Jersey,63.98
1976,3,NJ,34,New Jersey,66.120003
1976,4,NJ,34,New Jersey,62.130001
1977,1,NJ,34,New Jersey,65.18
1977,2,NJ,34,New Jersey,65.660004
1977,3,NJ,34,New Jersey,67.370003
1977,4,NJ,34,New Jersey,69.360001
1978,1,NJ,34,New Jersey,71.470001
1978,2,NJ,34,New Jersey,73.230003
1978,3,NJ,34,New Jersey,76.290001
1978,4,NJ,34,New Jersey,79.360001
1979,1,NJ,34,New Jersey,84.82
1979,2,NJ,34,New Jersey,87.160004
1979,3,NJ,34,New Jersey,91.790001
1979,4,NJ,34,New Jersey,94.440002
1980,1,NJ,34,New Jersey,100
1980,2,NJ,34,New Jersey,101.6
1980,3,NJ,34,New Jersey,100.82
1980,4,NJ,34,New Jersey,103.88
1981,1,NJ,34,New Jersey,104.37
1981,2,NJ,34,New Jersey,105.77
1981,3,NJ,34,New Jersey,107.63
1981,4,NJ,34,New Jersey,107.65
1982,1,NJ,34,New Jersey,111.08
1982,2,NJ,34,New Jersey,112.2
1982,3,NJ,34,New Jersey,111.41
1982,4,NJ,34,New Jersey,109.37
1983,1,NJ,34,New Jersey,110.19
1983,2,NJ,34,New Jersey,113.93
1983,3,NJ,34,New Jersey,117.74
